time Fx qx
1.748000000000000043e+01 7.944607599999999881e-01 1.820000000000071561e-03
1.748499999999999943e+01 8.795238999999999141e-01 1.979000000000064041e-03
1.748999999999999844e+01 9.737884900000000066e-01 2.138000000000084277e-03
1.749500000000000099e+01 1.060483590000000031e+00 2.296000000000075758e-03
1.750000000000000000e+01 1.140943249999999853e+00 2.453000000000066239e-03
1.750499999999999901e+01 1.220752419999999949e+00 2.609000000000083475e-03
1.751000000000000156e+01 1.297846619999999840e+00 2.764000000000071955e-03
1.751500000000000057e+01 1.370296839999999960e+00 2.918000000000087191e-03
1.751999999999999957e+01 1.445869499999999919e+00 3.071000000000073671e-03
1.752499999999999858e+01 1.513112379999999924e+00 3.223000000000086906e-03
1.753000000000000114e+01 1.579049960000000086e+00 3.373000000000070386e-03
1.753500000000000014e+01 1.640665669999999965e+00 3.523000000000081622e-03
1.753999999999999915e+01 1.711735599999999913e+00 3.671000000000063102e-03
1.754500000000000171e+01 1.766486390000000073e+00 3.818000000000071337e-03
1.755000000000000071e+01 1.832740329999999807e+00 3.963000000000077572e-03
1.755499999999999972e+01 1.890194219999999925e+00 4.107000000000082807e-03
1.755999999999999872e+01 1.946218879999999984e+00 4.249000000000086041e-03
1.756500000000000128e+01 1.998828709999999953e+00 4.390000000000088276e-03
1.757000000000000028e+01 2.049129240000000074e+00 4.529000000000088511e-03
1.757499999999999929e+01 2.100173530000000177e+00 4.667000000000087745e-03
1.757999999999999829e+01 2.147498590000000096e+00 4.803000000000084979e-03
1.758500000000000085e+01 2.189630929999999864e+00 4.938000000000081213e-03
1.758999999999999986e+01 2.234357429999999756e+00 5.071000000000075447e-03
1.759499999999999886e+01 2.271753809999999874e+00 5.202000000000067681e-03
1.760000000000000142e+01 2.313966129999999843e+00 5.331000000000085670e-03
1.760500000000000043e+01 2.348078870000000151e+00 5.458000000000073904e-03
1.760999999999999943e+01 2.389622999999999831e+00 5.584000000000088892e-03
1.761499999999999844e+01 2.422764610000000207e+00 5.708000000000074126e-03
1.762000000000000099e+01 2.450142469999999850e+00 5.830000000000085114e-03
1.762500000000000000e+01 2.485703350000000089e+00 5.950000000000066347e-03
1.762999999999999901e+01 2.515523549999999720e+00 6.068000000000073335e-03
1.763500000000000156e+01 2.546260329999999961e+00 6.184000000000078323e-03
1.764000000000000057e+01 2.568719199999999869e+00 6.299000000000082311e-03
1.764499999999999957e+01 2.594348529999999986e+00 6.411000000000083299e-03
1.764999999999999858e+01 2.614465150000000015e+00 6.521000000000082286e-03
1.765500000000000114e+01 2.641800440000000361e+00 6.630000000000080274e-03
1.766000000000000014e+01 2.661845270000000152e+00 6.736000000000075261e-03
1.766499999999999915e+01 2.685271230000000120e+00 6.841000000000069248e-03
1.767000000000000171e+01 2.702807040000000161e+00 6.943000000000087990e-03
1.767500000000000071e+01 2.717588469999999923e+00 7.043000000000076977e-03
1.767999999999999972e+01 2.738331720000000136e+00 7.141000000000063963e-03
1.768499999999999872e+01 2.750506310000000010e+00 7.237000000000076705e-03
1.769000000000000128e+01 2.767500969999999949e+00 7.331000000000087446e-03
1.769500000000000028e+01 2.780344709999999608e+00 7.423000000000068432e-03
1.769999999999999929e+01 2.798770069999999777e+00 7.513000000000075174e-03
1.770499999999999829e+01 2.809938559999999974e+00 7.601000000000079915e-03
1.771000000000000085e+01 2.820725350000000020e+00 7.686000000000081656e-03
1.771499999999999986e+01 2.834122379999999719e+00 7.770000000000082396e-03
1.771999999999999886e+01 2.845886420000000250e+00 7.851000000000080137e-03
1.772500000000000142e+01 2.850779510000000183e+00 7.930000000000075877e-03
1.773000000000000043e+01 2.869439330000000066e+00 8.007000000000069617e-03
1.773499999999999943e+01 2.875191449999999982e+00 8.081000000000088113e-03
1.773999999999999844e+01 2.883994109999999722e+00 8.154000000000077852e-03
1.774500000000000099e+01 2.892155359999999842e+00 8.224000000000064592e-03
1.775000000000000000e+01 2.901148219999999611e+00 8.293000000000078087e-03
1.775499999999999901e+01 2.905578869999999814e+00 8.359000000000088582e-03
1.776000000000000156e+01 2.912894940000000155e+00 8.422000000000068320e-03
1.776500000000000057e+01 2.918924199999999747e+00 8.484000000000074815e-03
1.776999999999999957e+01 2.923725609999999975e+00 8.543000000000078309e-03
1.777499999999999858e+01 2.930965899999999902e+00 8.601000000000080803e-03
1.778000000000000114e+01 2.936335919999999877e+00 8.656000000000080297e-03
1.778500000000000014e+01 2.946684016000000295e+00 8.708000000000076790e-03
1.778999999999999915e+01 2.952572850000000138e+00 8.759000000000072284e-03
1.779500000000000171e+01 2.954573594999999830e+00 8.807000000000064777e-03
1.780000000000000071e+01 2.958639212000000018e+00 8.853000000000083025e-03
1.780499999999999972e+01 2.960917234000000064e+00 8.897000000000071518e-03
1.780999999999999872e+01 2.964334918999999680e+00 8.939000000000085766e-03
1.781500000000000128e+01 2.968018358999999773e+00 8.979000000000070258e-03
1.782000000000000028e+01 2.972743718300000282e+00 9.016000000000079506e-03
1.782499999999999929e+01 2.977972637300000169e+00 9.051000000000086754e-03
1.782999999999999829e+01 2.980796301000000259e+00 9.084000000000064245e-03
1.783500000000000085e+01 2.985097748999999911e+00 9.114000000000066493e-03
1.783999999999999986e+01 2.988954844999999860e+00 9.142000000000066740e-03
1.784499999999999886e+01 2.992830457999999805e+00 9.169000000000065986e-03
1.785000000000000142e+01 2.996808906000000050e+00 9.192000000000088988e-03
1.785500000000000043e+01 2.997813856000000055e+00 9.214000000000083235e-03
1.785999999999999943e+01 3.000410828000000141e+00 9.233000000000074481e-03
1.786499999999999844e+01 3.004048555999999870e+00 9.251000000000064727e-03
1.787000000000000099e+01 3.007742519999999864e+00 9.266000000000079728e-03
1.787500000000000000e+01 3.009819770000000005e+00 9.278000000000063974e-03
1.787999999999999901e+01 3.014484299999999894e+00 9.289000000000074975e-03
1.788500000000000156e+01 3.018932439999999939e+00 9.297000000000082975e-03
1.789000000000000057e+01 3.022642750000000156e+00 9.303000000000088976e-03
1.789499999999999957e+01 3.025495419999999935e+00 9.307000000000065221e-03
1.789999999999999858e+01 3.027901339999999664e+00 9.308000000000066221e-03
1.790500000000000114e+01 3.032272020000000179e+00 9.307000000000065221e-03
1.791000000000000014e+01 3.036730400000000163e+00 9.304000000000062220e-03
1.791499999999999915e+01 3.040717659999999878e+00 9.299000000000084976e-03
1.792000000000000171e+01 3.045616659999999865e+00 9.292000000000077975e-03
1.792500000000000071e+01 3.049587509999999835e+00 9.282000000000067974e-03
1.792999999999999972e+01 3.048496249999999907e+00 9.270000000000083729e-03
1.793499999999999872e+01 3.054096209999999978e+00 9.256000000000069727e-03
1.794000000000000128e+01 3.060485450000000274e+00 9.239000000000080481e-03
1.794500000000000028e+01 3.063963240000000088e+00 9.220000000000089235e-03
1.794999999999999929e+01 3.068880379999999963e+00 9.199000000000068233e-03
1.795499999999999829e+01 3.070741640000000050e+00 9.176000000000072987e-03
1.796000000000000085e+01 3.074217569999999622e+00 9.150000000000074740e-03
1.796499999999999986e+01 3.073322670000000034e+00 9.122000000000074493e-03
1.796999999999999886e+01 3.073584840000000096e+00 9.092000000000072246e-03
1.797500000000000142e+01 3.077160800000000140e+00 9.060000000000067999e-03
1.798000000000000043e+01 3.078493260000000120e+00 9.025000000000088507e-03
1.798499999999999943e+01 3.079828089999999907e+00 8.988000000000079259e-03
1.798999999999999844e+01 3.080560570000000276e+00 8.949000000000068011e-03
1.799500000000000099e+01 3.076386010000000226e+00 8.907000000000081519e-03
1.800000000000000000e+01 3.073526870000000244e+00 8.864000000000066271e-03
1.800499999999999901e+01 3.074772169999999694e+00 8.818000000000075778e-03
1.801000000000000156e+01 3.075283530000000098e+00 8.769000000000082284e-03
1.801500000000000057e+01 3.072601590000000105e+00 8.719000000000087791e-03
1.801999999999999957e+01 3.072356890000000007e+00 8.666000000000062542e-03
1.802499999999999858e+01 3.067500229999999828e+00 8.611000000000063048e-03
1.803000000000000114e+01 3.062385359999999945e+00 8.553000000000088310e-03
1.803500000000000014e+01 3.056856600000000146e+00 8.493000000000083816e-03
1.803999999999999915e+01 3.055388690000000018e+00 8.431000000000077321e-03
1.804500000000000171e+01 3.049630580000000091e+00 8.367000000000068827e-03
1.805000000000000071e+01 3.045460159999999750e+00 8.301000000000086088e-03
1.805499999999999972e+01 3.039689499999999711e+00 8.232000000000072593e-03
1.805999999999999872e+01 3.032593799999999895e+00 8.161000000000084853e-03
1.806500000000000128e+01 3.023539289999999990e+00 8.088000000000067358e-03
1.807000000000000028e+01 3.014748870000000025e+00 8.012000000000074618e-03
1.807499999999999929e+01 3.006331360000000341e+00 7.935000000000080878e-03
1.807999999999999829e+01 2.998614020000000213e+00 7.855000000000084137e-03
1.808500000000000085e+01 2.989176449999999985e+00 7.773000000000085397e-03
1.808999999999999986e+01 2.971076620000000279e+00 7.688000000000083656e-03
1.809499999999999886e+01 2.960158510000000298e+00 7.602000000000080915e-03
1.810000000000000142e+01 2.945586469999999846e+00 7.513000000000075174e-03
1.810500000000000043e+01 2.926086019999999621e+00 7.422000000000067432e-03
1.810999999999999943e+01 2.909756989999999988e+00 7.329000000000085446e-03
1.811499999999999844e+01 2.892822199999999899e+00 7.234000000000073705e-03
1.812000000000000099e+01 2.878695299999999957e+00 7.137000000000087718e-03
1.812500000000000000e+01 2.858701649999999983e+00 7.038000000000071976e-03
1.812999999999999901e+01 2.839552639999999961e+00 6.936000000000080989e-03
1.813500000000000156e+01 2.817118230000000167e+00 6.833000000000089003e-03
1.814000000000000057e+01 2.795059789999999822e+00 6.727000000000066260e-03
1.814499999999999957e+01 2.769652620000000010e+00 6.619000000000069273e-03
1.814999999999999858e+01 2.743927090000000124e+00 6.509000000000070285e-03
1.815500000000000114e+01 2.716866830000000288e+00 6.398000000000070298e-03
1.816000000000000014e+01 2.688094639999999647e+00 6.284000000000067310e-03
1.816499999999999915e+01 2.655944700000000047e+00 6.168000000000062322e-03
1.817000000000000171e+01 2.627407370000000242e+00 6.051000000000084089e-03
1.817500000000000071e+01 2.592186490000000010e+00 5.931000000000075101e-03
1.817999999999999972e+01 2.557414239999999950e+00 5.810000000000065112e-03
1.818499999999999872e+01 2.522239649999999944e+00 5.686000000000079879e-03
1.819000000000000128e+01 2.482238029999999984e+00 5.561000000000065890e-03
1.819500000000000028e+01 2.442310659999999967e+00 5.434000000000077657e-03
1.819999999999999929e+01 2.398943829999999888e+00 5.305000000000087423e-03
1.820499999999999829e+01 2.357973539999999701e+00 5.175000000000068434e-03
1.821000000000000085e+01 2.309545990000000160e+00 5.043000000000075200e-03
1.821499999999999986e+01 2.264547310000000202e+00 4.909000000000079966e-03
1.821999999999999886e+01 2.215949680000000033e+00 4.773000000000082732e-03
1.822500000000000142e+01 2.166220349999999684e+00 4.636000000000084498e-03
1.823000000000000043e+01 2.114656380000000002e+00 4.497000000000084263e-03
1.823499999999999943e+01 2.062851660000000198e+00 4.357000000000083029e-03
1.823999999999999844e+01 2.004095280000000034e+00 4.216000000000080794e-03
1.824500000000000099e+01 1.942440289999999958e+00 4.072000000000075559e-03
1.825000000000000000e+01 1.889737570000000089e+00 3.928000000000070324e-03
1.825499999999999901e+01 1.823182529999999968e+00 3.782000000000063089e-03
1.826000000000000156e+01 1.761272440000000161e+00 3.635000000000082609e-03
