time Fx qx
2.000000000000000111e-01 7.520533800000000037e-05 8.326672684688674053e-17
2.049999999999999878e-01 6.977306000000000176e-05 8.326672684688674053e-17
2.099999999999999922e-01 5.809637899999999747e-05 8.326672684688674053e-17
2.149999999999999967e-01 4.464687300000000055e-05 8.326672684688674053e-17
2.200000000000000011e-01 3.259024620000000084e-05 8.326672684688674053e-17
2.250000000000000056e-01 2.552190459999999759e-05 8.326672684688674053e-17
2.300000000000000100e-01 1.621704329999999985e-05 8.326672684688674053e-17
2.349999999999999867e-01 1.055177030000000061e-05 8.326672684688674053e-17
2.399999999999999911e-01 2.298091200000000336e-06 8.326672684688674053e-17
2.449999999999999956e-01 -4.253301339999999781e-06 8.326672684688674053e-17
2.500000000000000000e-01 -1.480754840000000119e-05 8.326672684688674053e-17
2.550000000000000044e-01 -2.221997389999999794e-05 8.326672684688674053e-17
2.600000000000000089e-01 -2.952361999999999771e-05 8.326672684688674053e-17
2.650000000000000133e-01 -3.584408460000000385e-05 8.326672684688674053e-17
2.700000000000000178e-01 -4.061463400000000210e-05 8.326672684688674053e-17
2.750000000000000222e-01 -4.418971500000000251e-05 8.326672684688674053e-17
2.800000000000000266e-01 -4.730665700000000131e-05 8.326672684688674053e-17
2.849999999999999756e-01 -4.806680999999999931e-05 8.326672684688674053e-17
2.899999999999999800e-01 -4.727304799999999747e-05 8.326672684688674053e-17
2.949999999999999845e-01 -4.572548199999999861e-05 8.326672684688674053e-17
2.999999999999999889e-01 -4.209501700000000253e-05 8.326672684688674053e-17
3.049999999999999933e-01 -3.887598800000000574e-05 8.326672684688674053e-17
3.099999999999999978e-01 -3.289664900000000014e-05 8.326672684688674053e-17
3.150000000000000022e-01 -2.793540799999999876e-05 8.326672684688674053e-17
3.200000000000000067e-01 -1.901003599999999771e-05 8.326672684688674053e-17
3.250000000000000111e-01 -1.194508499999999915e-05 8.326672684688674053e-17
3.300000000000000155e-01 2.046210000000000692e-08 8.326672684688674053e-17
3.350000000000000200e-01 8.811296700000000127e-06 8.326672684688674053e-17
3.400000000000000244e-01 2.244641049999999779e-05 8.326672684688674053e-17
3.449999999999999734e-01 3.142630199999999976e-05 8.326672684688674053e-17
3.499999999999999778e-01 4.355400759999999885e-05 8.326672684688674053e-17
3.549999999999999822e-01 5.027745126999999894e-05 8.326672684688674053e-17
3.599999999999999867e-01 5.724538160000000353e-05 8.326672684688674053e-17
3.649999999999999911e-01 5.965792400000000253e-05 8.326672684688674053e-17
3.699999999999999956e-01 5.991865190000000325e-05 8.326672684688674053e-17
3.750000000000000000e-01 5.626767139999999705e-05 8.326672684688674053e-17
3.800000000000000044e-01 5.129083500000000272e-05 8.326672684688674053e-17
3.850000000000000089e-01 4.471748800000000055e-05 8.326672684688674053e-17
3.900000000000000133e-01 3.232578500000000038e-05 8.326672684688674053e-17
3.950000000000000178e-01 2.295886199999999736e-05 8.326672684688674053e-17
4.000000000000000222e-01 8.082903999999999412e-06 8.326672684688674053e-17
4.050000000000000266e-01 -1.846579000000000087e-06 8.326672684688674053e-17
4.099999999999999756e-01 -1.608543200000000107e-05 8.326672684688674053e-17
4.149999999999999800e-01 -2.475025499999999941e-05 8.326672684688674053e-17
4.199999999999999845e-01 -3.591753600000000143e-05 8.326672684688674053e-17
4.249999999999999889e-01 -4.188623100000000375e-05 8.326672684688674053e-17
4.299999999999999933e-01 -4.830515099999999886e-05 8.326672684688674053e-17
4.349999999999999978e-01 -5.078087100000000097e-05 8.326672684688674053e-17
4.400000000000000022e-01 -5.136362900000000336e-05 8.326672684688674053e-17
4.450000000000000067e-01 -4.941470500000000007e-05 8.326672684688674053e-17
4.500000000000000111e-01 -4.640481399999999822e-05 8.326672684688674053e-17
4.550000000000000155e-01 -3.966091899999999696e-05 8.326672684688674053e-17
4.600000000000000200e-01 -3.409486180000000403e-05 8.326672684688674053e-17
4.650000000000000244e-01 -2.458422259999999731e-05 8.326672684688674053e-17
4.699999999999999734e-01 -1.799885529999999980e-05 8.326672684688674053e-17
4.749999999999999778e-01 -1.136560220000000043e-05 8.326672684688674053e-17
4.799999999999999822e-01 -4.852836679999999587e-06 8.326672684688674053e-17
4.849999999999999867e-01 4.580383899999999844e-06 8.326672684688674053e-17
4.899999999999999911e-01 1.043246869999999918e-05 8.326672684688674053e-17
4.949999999999999956e-01 1.853597669999999898e-05 8.326672684688674053e-17
5.000000000000000000e-01 2.325087970000000177e-05 8.326672684688674053e-17
5.050000000000000044e-01 9.325186940200000385e-02 8.326672684688674053e-17
5.100000000000000089e-01 1.773638615539999963e-01 8.326672684688674053e-17
5.150000000000000133e-01 2.838733198369999822e-01 8.326672684688674053e-17
5.200000000000000178e-01 3.798682346270000343e-01 1.000000000084266816e-06
5.250000000000000222e-01 4.751406337283000103e-01 1.000000000084266816e-06
5.300000000000000266e-01 5.817674990970000959e-01 2.000000000085266905e-06
5.350000000000000311e-01 6.775604952200000586e-01 3.000000000086266994e-06
5.400000000000000355e-01 7.734961789400000010e-01 5.000000000088267171e-06
5.450000000000000400e-01 8.693225489599999412e-01 7.000000000062511774e-06
5.500000000000000444e-01 9.658858959799999644e-01 9.000000000064511951e-06
5.550000000000000488e-01 1.062088598749999946e+00 1.300000000006851231e-05
5.600000000000000533e-01 1.169647486000000125e+00 1.600000000007151257e-05
5.649999999999999467e-01 1.266669199999999940e+00 2.100000000007651302e-05
5.699999999999999512e-01 1.363533471399999808e+00 2.600000000008151346e-05
5.749999999999999556e-01 1.460905539799999930e+00 3.200000000008751400e-05
5.799999999999999600e-01 1.557920236300000205e+00 3.900000000006675904e-05
5.849999999999999645e-01 1.666894979499999874e+00 4.700000000007475975e-05
5.899999999999999689e-01 1.753956442099999791e+00 5.500000000008276047e-05
5.949999999999999734e-01 1.852204816599999804e+00 6.500000000006500578e-05
5.999999999999999778e-01 1.962035239400000020e+00 7.600000000007600676e-05
6.049999999999999822e-01 2.049630434800000067e+00 8.800000000008800782e-05
6.099999999999999867e-01 2.159955770099999839e+00 1.010000000000732534e-04
6.149999999999999911e-01 2.259342004000000070e+00 1.150000000000872546e-04
6.199999999999999956e-01 2.347786040999999990e+00 1.310000000000755005e-04
6.250000000000000000e-01 2.459213680299999982e+00 1.480000000000647464e-04
6.300000000000000044e-01 2.548237357199999664e+00 1.660000000000827480e-04
6.350000000000000089e-01 2.649009770699999766e+00 1.860000000000749942e-04
6.400000000000000133e-01 2.750029768399999686e+00 2.070000000000682405e-04
6.450000000000000178e-01 2.851370454999999637e+00 2.300000000000634870e-04
6.500000000000000222e-01 2.952588876000000084e+00 2.540000000000874891e-04
6.550000000000000266e-01 3.054671214999999940e+00 2.800000000000857359e-04
6.600000000000000311e-01 3.156832917000000016e+00 3.070000000000849827e-04
6.650000000000000355e-01 3.259002810000000139e+00 3.360000000000862297e-04
6.700000000000000400e-01 3.350626456000000086e+00 3.670000000000894769e-04
6.750000000000000444e-01 3.442862972999999993e+00 4.000000000000669687e-04
6.800000000000000488e-01 3.556975938999999975e+00 4.350000000000742162e-04
6.850000000000000533e-01 3.649776436000000235e+00 4.710000000000824638e-04
6.899999999999999467e-01 3.742263508000000183e+00 5.090000000000649560e-04
6.949999999999999512e-01 3.846834805999999940e+00 5.500000000000782041e-04
6.999999999999999556e-01 3.940135367999999971e+00 5.920000000000646967e-04
7.049999999999999600e-01 4.045388556999999885e+00 6.360000000000809450e-04
7.099999999999999645e-01 4.151706823000000490e+00 6.830000000000724381e-04
7.149999999999999689e-01 4.246637254999999556e+00 7.310000000000649312e-04
7.199999999999999734e-01 4.342543998999999211e+00 7.820000000000881801e-04
7.249999999999999778e-01 4.451293071000000268e+00 8.350000000000856737e-04
7.299999999999999822e-01 4.547845483999999772e+00 8.900000000000851674e-04
7.349999999999999867e-01 4.645142657000000064e+00 9.470000000000866613e-04
7.399999999999999911e-01 4.753285137999999854e+00 1.007000000000063400e-03
7.449999999999999956e-01 4.851640488000000140e+00 1.068000000000068894e-03
7.500000000000000000e-01 4.949270572999999729e+00 1.133000000000078389e-03
7.550000000000000044e-01 5.048928234999999987e+00 1.199000000000088884e-03
7.600000000000000089e-01 5.147914621999999163e+00 1.268000000000074623e-03
7.650000000000000133e-01 5.248387206999999499e+00 1.340000000000063363e-03
7.700000000000000178e-01 5.349359799000000137e+00 1.413000000000080858e-03
7.750000000000000222e-01 5.462517427999999953e+00 1.490000000000074598e-03
7.800000000000000266e-01 5.552911001000000013e+00 1.568000000000069338e-03
7.850000000000000311e-01 5.655203611000000130e+00 1.650000000000068079e-03
7.900000000000000355e-01 5.758085495999999637e+00 1.733000000000067820e-03
7.950000000000000400e-01 5.849684929999999561e+00 1.820000000000071561e-03
8.000000000000000444e-01 5.954793712999999933e+00 1.909000000000077302e-03
8.050000000000000488e-01 6.047353903000000308e+00 2.000000000000085043e-03
8.100000000000000533e-01 6.154336286999999572e+00 2.094000000000068029e-03
8.149999999999999467e-01 6.259280965999999502e+00 2.191000000000081771e-03
8.199999999999999512e-01 6.355525312000000149e+00 2.290000000000069758e-03
8.249999999999999556e-01 6.450617274999999928e+00 2.392000000000088500e-03
8.299999999999999600e-01 6.558120037000000124e+00 2.496000000000081487e-03
8.349999999999999645e-01 6.654337087000000039e+00 2.604000000000078474e-03
8.399999999999999689e-01 6.765421330999999761e+00 2.713000000000076462e-03
8.449999999999999734e-01 6.851036139999999719e+00 2.826000000000078449e-03
8.499999999999999778e-01 6.962030670999999948e+00 2.941000000000082437e-03
8.549999999999999822e-01 7.062622333000000197e+00 3.059000000000089425e-03
8.599999999999999867e-01 7.162496937000000230e+00 3.179000000000070658e-03
8.649999999999999911e-01 7.261750011999999366e+00 3.303000000000083647e-03
8.699999999999999956e-01 7.364048744999999840e+00 3.428000000000069880e-03
8.750000000000000000e-01 7.467072715999999666e+00 3.557000000000087869e-03
8.800000000000000044e-01 7.558769664999999804e+00 3.688000000000080103e-03
8.850000000000000089e-01 7.662311994999999598e+00 3.822000000000075337e-03
8.900000000000000133e-01 7.768056310999999603e+00 3.958000000000072571e-03
8.950000000000000178e-01 7.871789964000000417e+00 4.097000000000072806e-03
9.000000000000000222e-01 7.964306602000000623e+00 4.239000000000076041e-03
9.050000000000000266e-01 8.071572785000000749e+00 4.383000000000081275e-03
9.100000000000000311e-01 8.167760845000000103e+00 4.530000000000089511e-03
9.150000000000000355e-01 8.263884004000001227e+00 4.680000000000072991e-03
9.200000000000000400e-01 8.375244760999999372e+00 4.832000000000086226e-03
9.250000000000000444e-01 8.472459359000000134e+00 4.986000000000073706e-03
9.300000000000000488e-01 8.565046513999998723e+00 5.143000000000064187e-03
9.350000000000000533e-01 8.667735912999999570e+00 5.303000000000085423e-03
9.399999999999999467e-01 8.767255777999999111e+00 5.465000000000080904e-03
9.449999999999999512e-01 8.867074086999998883e+00 5.630000000000079385e-03
9.499999999999999556e-01 8.970421508000001154e+00 5.797000000000079867e-03
9.549999999999999600e-01 9.073006082000000916e+00 5.966000000000082348e-03
9.599999999999999645e-01 9.156532812000000021e+00 6.138000000000087830e-03
9.649999999999999689e-01 9.260680892999999969e+00 6.312000000000067557e-03
9.699999999999999734e-01 9.367015822999999131e+00 6.488000000000077039e-03
9.749999999999999778e-01 9.458697052999999855e+00 6.667000000000089521e-03
9.799999999999999822e-01 9.564222301000000925e+00 6.848000000000076248e-03
9.849999999999999867e-01 9.661338649000001055e+00 7.031000000000064976e-03
9.899999999999999911e-01 9.757586849999999146e+00 7.216000000000083459e-03
9.949999999999999956e-01 9.844867389999999219e+00 7.403000000000076186e-03
1.000000000000000000e+00 9.953923249999999001e+00 7.593000000000071914e-03
1.004999999999999893e+00 1.004931256999999967e+01 7.784000000000068642e-03
1.010000000000000009e+00 1.013319460000000127e+01 7.978000000000068370e-03
1.014999999999999902e+00 1.023199349999999974e+01 8.173000000000069099e-03
1.020000000000000018e+00 1.033321366999999924e+01 8.371000000000072827e-03
1.024999999999999911e+00 1.043425264000000041e+01 8.570000000000077556e-03
1.030000000000000027e+00 1.052001701999999916e+01 8.771000000000084285e-03
1.034999999999999920e+00 1.061016337000000043e+01 8.974000000000065258e-03
1.040000000000000036e+00 1.072131105999999967e+01 9.178000000000074987e-03
1.044999999999999929e+00 1.080863408999999997e+01 9.385000000000087717e-03
1.050000000000000044e+00 1.088832619999999984e+01 9.592000000000072690e-03
1.054999999999999938e+00 1.098850112999999951e+01 9.802000000000088420e-03
1.060000000000000053e+00 1.107934477999999956e+01 1.001300000000007739e-02
1.064999999999999947e+00 1.116774741999999954e+01 1.022500000000006737e-02
1.070000000000000062e+00 1.125699968999999889e+01 1.043900000000008710e-02
1.074999999999999956e+00 1.134666920000000090e+01 1.065400000000008007e-02
1.080000000000000071e+00 1.141943460000000066e+01 1.087000000000007405e-02
1.084999999999999964e+00 1.150567810999999985e+01 1.108700000000006902e-02
1.090000000000000080e+00 1.159722496999999919e+01 1.130600000000006600e-02
1.094999999999999973e+00 1.168425152000000011e+01 1.152600000000006397e-02
1.100000000000000089e+00 1.177764065000000038e+01 1.174700000000006295e-02
1.104999999999999982e+00 1.186704667000000057e+01 1.196800000000008968e-02
1.110000000000000098e+00 1.193357110999999904e+01 1.219100000000006290e-02
1.114999999999999991e+00 1.201202410000000143e+01 1.241400000000006387e-02
1.120000000000000107e+00 1.209395184000000079e+01 1.263900000000006685e-02
1.125000000000000000e+00 1.218085486999999922e+01 1.286400000000006982e-02
1.129999999999999893e+00 1.224539456000000115e+01 1.308900000000007280e-02
1.135000000000000009e+00 1.233751116999999908e+01 1.331600000000007777e-02
1.139999999999999902e+00 1.238759337000000116e+01 1.354300000000008275e-02
1.145000000000000018e+00 1.246967375999999916e+01 1.377000000000008773e-02
1.149999999999999911e+00 1.254283365000000039e+01 1.399800000000006595e-02
1.155000000000000027e+00 1.260735230999999956e+01 1.422600000000007192e-02
1.159999999999999920e+00 1.268172265000000110e+01 1.445400000000007790e-02
1.165000000000000036e+00 1.275797032999999914e+01 1.468200000000008387e-02
1.169999999999999929e+00 1.282001451999999908e+01 1.491100000000006309e-02
1.175000000000000044e+00 1.288679079000000094e+01 1.514000000000007007e-02
1.179999999999999938e+00 1.294577216000000064e+01 1.536900000000007704e-02
1.185000000000000053e+00 1.300767074000000001e+01 1.559800000000008402e-02
1.189999999999999947e+00 1.306625857000000046e+01 1.582600000000006224e-02
1.195000000000000062e+00 1.314290168999999864e+01 1.605500000000006922e-02
1.199999999999999956e+00 1.317391368999999912e+01 1.628300000000007519e-02
1.205000000000000071e+00 1.322634354000000023e+01 1.651100000000008117e-02
1.209999999999999964e+00 1.329369033999999949e+01 1.673900000000008714e-02
1.215000000000000080e+00 1.335186902000000053e+01 1.696600000000006436e-02
1.219999999999999973e+00 1.339319994999999963e+01 1.719300000000006934e-02
1.225000000000000089e+00 1.344068305899999949e+01 1.741900000000007331e-02
1.229999999999999982e+00 1.348209482999999942e+01 1.764500000000007729e-02
1.235000000000000098e+00 1.352595874999999914e+01 1.787000000000008026e-02
1.239999999999999991e+00 1.358109539900000051e+01 1.809400000000008224e-02
1.245000000000000107e+00 1.361115678300000020e+01 1.831800000000008422e-02
1.250000000000000000e+00 1.364859464600000116e+01 1.854100000000008519e-02
1.254999999999999893e+00 1.368993311100000021e+01 1.876300000000008517e-02
1.260000000000000009e+00 1.371698063000000012e+01 1.898400000000008414e-02
1.264999999999999902e+00 1.375554710800000002e+01 1.920400000000008212e-02
1.270000000000000018e+00 1.377966013800000056e+01 1.942300000000007909e-02
1.274999999999999911e+00 1.381688416000000075e+01 1.964100000000007507e-02
1.280000000000000027e+00 1.383632868900000013e+01 1.985800000000007004e-02
1.284999999999999920e+00 1.387362249499999933e+01 2.007300000000006301e-02
1.290000000000000036e+00 1.390409689100000001e+01 2.028800000000008374e-02
1.294999999999999929e+00 1.391575534799999936e+01 2.050100000000007472e-02
1.300000000000000044e+00 1.393613873900000044e+01 2.071200000000006369e-02
1.304999999999999938e+00 1.395631813800000032e+01 2.092300000000008042e-02
1.310000000000000053e+00 1.397238618499999951e+01 2.113200000000006740e-02
1.314999999999999947e+00 1.398900228900000009e+01 2.133900000000008013e-02
1.320000000000000062e+00 1.400554270399999979e+01 2.154500000000006410e-02
1.324999999999999956e+00 1.402178295199999880e+01 2.174900000000007383e-02
1.330000000000000071e+00 1.401434909800000028e+01 2.195200000000008256e-02
1.334999999999999964e+00 1.403031633099999986e+01 2.215300000000008929e-02
1.340000000000000080e+00 1.404394017400000116e+01 2.235200000000006626e-02
1.344999999999999973e+00 1.405678478499999962e+01 2.254900000000006899e-02
1.350000000000000089e+00 1.405183947600000138e+01 2.274500000000007072e-02
1.354999999999999982e+00 1.404764195299999940e+01 2.293900000000007044e-02
1.360000000000000098e+00 1.404854093500000012e+01 2.313100000000006817e-02
1.364999999999999991e+00 1.403766481099999908e+01 2.332100000000006390e-02
1.370000000000000107e+00 1.403475884000000029e+01 2.350900000000008538e-02
1.375000000000000000e+00 1.402566897700000048e+01 2.369500000000007711e-02
1.379999999999999893e+00 1.401908331900000171e+01 2.387800000000006584e-02
1.385000000000000009e+00 1.401496381699999993e+01 2.406000000000008132e-02
1.389999999999999902e+00 1.399857532599999921e+01 2.424000000000006705e-02
1.395000000000000018e+00 1.397639477299999911e+01 2.441700000000007753e-02
1.399999999999999911e+00 1.396735305199999999e+01 2.459200000000008601e-02
1.405000000000000027e+00 1.395004703799999923e+01 2.476500000000006474e-02
1.409999999999999920e+00 1.392434214299999873e+01 2.493600000000006922e-02
1.415000000000000036e+00 1.391589743699999993e+01 2.510400000000007070e-02
1.419999999999999929e+00 1.389487564799999930e+01 2.527000000000007018e-02
1.425000000000000044e+00 1.387208099800000127e+01 2.543400000000006766e-02
1.429999999999999938e+00 1.384339316800000041e+01 2.559500000000006215e-02
1.435000000000000053e+00 1.380573247000000059e+01 2.575400000000008238e-02
1.439999999999999947e+00 1.377996623499999984e+01 2.591000000000007186e-02
1.445000000000000062e+00 1.375438157129999972e+01 2.606300000000008610e-02
1.449999999999999956e+00 1.372458704699999998e+01 2.621400000000007058e-02
1.455000000000000071e+00 1.368356137109999970e+01 2.636300000000008081e-02
1.459999999999999964e+00 1.365415679120000014e+01 2.650800000000008705e-02
1.465000000000000080e+00 1.362610843289999885e+01 2.665100000000006353e-02
1.469999999999999973e+00 1.358521509340999955e+01 2.679200000000006576e-02
1.475000000000000089e+00 1.354485950740000000e+01 2.692900000000006400e-02
1.479999999999999982e+00 1.350417202300000064e+01 2.706400000000008799e-02
1.485000000000000098e+00 1.346850590900000100e+01 2.719600000000008122e-02
1.489999999999999991e+00 1.342430762199999883e+01 2.732500000000007145e-02
1.495000000000000107e+00 1.337993515099999975e+01 2.745200000000008744e-02
1.500000000000000000e+00 1.333546672300000147e+01 2.757500000000007168e-02
1.504999999999999893e+00 1.328683697400000163e+01 2.769500000000008066e-02
1.510000000000000009e+00 1.322922692799999922e+01 2.781300000000008765e-02
1.514999999999999902e+00 1.318353012000000035e+01 2.792700000000006288e-02
1.520000000000000018e+00 1.313848594899999966e+01 2.803900000000006387e-02
1.524999999999999911e+00 1.308030260800000022e+01 2.814700000000008862e-02
1.530000000000000027e+00 1.303336413500000113e+01 2.825300000000008360e-02
1.534999999999999920e+00 1.297320181499999947e+01 2.835500000000007459e-02
1.540000000000000036e+00 1.292825817499999985e+01 2.845400000000006258e-02
1.544999999999999929e+00 1.285625292599999980e+01 2.855000000000007532e-02
1.550000000000000044e+00 1.279546117399999972e+01 2.864200000000008406e-02
1.554999999999999938e+00 1.274656924800000013e+01 2.873200000000006304e-02
1.560000000000000053e+00 1.268406560900000102e+01 2.881800000000006579e-02
1.564999999999999947e+00 1.261945981799999927e+01 2.890000000000006453e-02
1.570000000000000062e+00 1.255752983700000058e+01 2.898000000000008902e-02
1.574999999999999956e+00 1.249544463699999852e+01 2.905600000000008176e-02
1.580000000000000071e+00 1.243435884600000030e+01 2.912800000000007050e-02
1.584999999999999964e+00 1.237240560399999900e+01 2.919700000000008400e-02
1.590000000000000080e+00 1.229833782500000083e+01 2.926300000000006674e-02
1.594999999999999973e+00 1.223573638199999891e+01 2.932500000000007323e-02
1.600000000000000089e+00 1.216040582500000156e+01 2.938400000000007672e-02
1.604999999999999982e+00 1.208601177899999968e+01 2.943800000000007522e-02
1.610000000000000098e+00 1.202256667099999987e+01 2.949000000000007171e-02
1.614999999999999991e+00 1.195874991200000004e+01 2.953800000000006420e-02
1.620000000000000107e+00 1.188174587200000154e+01 2.958200000000008045e-02
1.625000000000000000e+00 1.180424161000000005e+01 2.962200000000006495e-02
1.629999999999999893e+00 1.172781177300000088e+01 2.965800000000007319e-02
1.635000000000000009e+00 1.165265458999999915e+01 2.969100000000007844e-02
1.639999999999999902e+00 1.157717416000000021e+01 2.972000000000007969e-02
1.645000000000000018e+00 1.150068979999999996e+01 2.974500000000007693e-02
1.649999999999999911e+00 1.142367654000000066e+01 2.976600000000007018e-02
1.655000000000000027e+00 1.134655374999999999e+01 2.978400000000008818e-02
1.659999999999999920e+00 1.126972765000000010e+01 2.979700000000007343e-02
1.665000000000000036e+00 1.119021100000000146e+01 2.980700000000008343e-02
1.669999999999999929e+00 1.110378810999999999e+01 2.981200000000008843e-02
1.675000000000000044e+00 1.101658797999999884e+01 2.981400000000006267e-02
1.679999999999999938e+00 1.093741355999999953e+01 2.981100000000008743e-02
1.685000000000000053e+00 1.084709860999999975e+01 2.980400000000008043e-02
1.689999999999999947e+00 1.076490642999999992e+01 2.979300000000006943e-02
1.695000000000000062e+00 1.067436767000000053e+01 2.977800000000008218e-02
1.699999999999999956e+00 1.057766568999999990e+01 2.975900000000006318e-02
1.705000000000000071e+00 1.049483328999999898e+01 2.973500000000006693e-02
1.709999999999999964e+00 1.039869273999999955e+01 2.970700000000006669e-02
1.715000000000000080e+00 1.030570812999999930e+01 2.967500000000006244e-02
1.719999999999999973e+00 1.021200291999999976e+01 2.963800000000008095e-02
1.725000000000000089e+00 1.011806292999999890e+01 2.959800000000006870e-02
1.729999999999999982e+00 1.004079660999999923e+01 2.955200000000007821e-02
1.735000000000000098e+00 9.947895599999998950e+00 2.950200000000008371e-02
1.739999999999999991e+00 9.853396640000001483e+00 2.944800000000008522e-02
1.745000000000000107e+00 9.744586659999999512e+00 2.938900000000008172e-02
1.750000000000000000e+00 9.664491030000000649e+00 2.932600000000007423e-02
1.754999999999999893e+00 9.560548210000000324e+00 2.925800000000008949e-02
1.760000000000000009e+00 9.468956180000001055e+00 2.918500000000007200e-02
1.764999999999999902e+00 9.372969320000001048e+00 2.910800000000007826e-02
1.770000000000000018e+00 9.267463130000001215e+00 2.902600000000007952e-02
1.774999999999999911e+00 9.173121780000000669e+00 2.893900000000007577e-02
1.780000000000000027e+00 9.075920180000000670e+00 2.884800000000006803e-02
1.784999999999999920e+00 8.983578089999999960e+00 2.875200000000008305e-02
1.790000000000000036e+00 8.878624979999999667e+00 2.865000000000006430e-02
1.794999999999999929e+00 8.783820509999999970e+00 2.854400000000006932e-02
1.800000000000000044e+00 8.693163679999999616e+00 2.843400000000007033e-02
1.804999999999999938e+00 8.584227719999999451e+00 2.831800000000006534e-02
1.810000000000000053e+00 8.474231640000001065e+00 2.819700000000008311e-02
1.814999999999999947e+00 8.360268950000000032e+00 2.807100000000006812e-02
1.820000000000000062e+00 8.270013400000001624e+00 2.794000000000007589e-02
1.824999999999999956e+00 8.175729150000000445e+00 2.780400000000007865e-02
1.830000000000000071e+00 8.066191169999999744e+00 2.766300000000007642e-02
1.834999999999999964e+00 7.952864139999999971e+00 2.751700000000006918e-02
1.840000000000000080e+00 7.839044559999999606e+00 2.736600000000008470e-02
1.844999999999999973e+00 7.736705150000000586e+00 2.720900000000006647e-02
1.850000000000000089e+00 7.627165080000000152e+00 2.704700000000007098e-02
1.854999999999999982e+00 7.526545300000000438e+00 2.688000000000007050e-02
1.860000000000000098e+00 7.403511539999999336e+00 2.670700000000006402e-02
1.864999999999999991e+00 7.300319119999999273e+00 2.653000000000008129e-02
1.870000000000000107e+00 7.191491280000000152e+00 2.634700000000006481e-02
1.875000000000000000e+00 7.073278670000000545e+00 2.615800000000007008e-02
1.879999999999999893e+00 6.956472159999999683e+00 2.596400000000007036e-02
1.885000000000000009e+00 6.847091520000000209e+00 2.576500000000006563e-02
1.889999999999999902e+00 6.729905159999999498e+00 2.556000000000008265e-02
1.895000000000000018e+00 6.604805040000000460e+00 2.535000000000006692e-02
1.899999999999999911e+00 6.497681009999999979e+00 2.513400000000007295e-02
1.905000000000000027e+00 6.383970099999999981e+00 2.491300000000007397e-02
1.909999999999999920e+00 6.253260059999999676e+00 2.468600000000006900e-02
1.915000000000000036e+00 6.140942350000000438e+00 2.445300000000008578e-02
1.919999999999999929e+00 6.025490999999999708e+00 2.421500000000006980e-02
1.925000000000000044e+00 5.894945289999999893e+00 2.397100000000007558e-02
1.929999999999999938e+00 5.764690910000000557e+00 2.372200000000007636e-02
